tweet_created,username,user_follower_count,tweet_text,tweet_retweet_count,source
2022-10-09,ron,2206,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,cho,720,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,nicolsitaaaa,72,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,jadyn,702,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,nels,842,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,yug rebos,894,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,eudam0n,1799,rt ilceyhoee hands are always gonna be their love language kayg https t co wf5yhtbzsh,11,other
2022-10-09,ele,523,rt ilceyhoee hands are always gonna be their love language kayg https t co wf5yhtbzsh,11,other
2022-10-09,pratap nandi,53,today i followed your body language literally how mentally strong you are davidmillers2 i can feel your pain da https t co 0gf5ootph8,0,original tweet
2022-10-09,lboogie,446,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,certified kafumisi,895,rt zoeivybridget a love language https t co dmiaosa9,28,other
2022-10-09,jake freemen,267,susie428643 hurstbea i can see why democrat liberals love nancy she really knows how to speak their language,0,original tweet
2022-10-09,monica kuribrena o,98,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,acelle,8,rt apexgrowth practice your love language on yourself self care thread,19,other
2022-10-09,natalie blyth,11032,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,oluwaseyifunmi,58,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,such an angel,2562,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,hai,5,rt na jjaemin love language a story of daily ren jun dan je no mereka memang sebuah pasangan tapi mereka punya cara te,160,other
2022-10-09,ali dizi izliyor,606,rt ilceyhoee hands are always gonna be their love language kayg https t co wf5yhtbzsh,11,other
2022-10-09,lupe,558,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,aya98,548,rt blues of course i remembered is a love language,7386,other
2022-10-09,motonami,169,rt everrvale i love you religious imagery when describing relationships i love you romantic and platonic devotion i love you comparisons,3830,other
2022-10-09,jam,1622,hands are always gonna be their love language kayg https t co wf5yhtbzsh,11,original tweet
2022-10-09,e,304,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,617,leviwithnos
2022-10-09,everdeens,24,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,don diablo,1492,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,september 28th,52,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,nadia,4,rt msrafterdark i love mulder being so tactile with scully like once he realizes she accepts and maybe even welcomes his touch his lov,9,other
2022-10-09,zay,268,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,big nisey,7,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,ja my yuh,928,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,kay,824,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,yugyeom giant maknae,614,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,laura,159,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,fmy seulgi 28 reasons,305,rt infoari os vocais escondidos na outro de love language https t cokhwtadgxs,141,other
2022-10-09,paola caminade,59,rt pau recinos definitely my love language is the physical affection,1,other
2022-10-09,meshaabeautyybackup,1529,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,mandia,12417,my love language is all of em do everything,0,original tweet
2022-10-09,alyssa,661,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,mama kabotshelo,665,my gran brought me a whole sack of avocados a love language,0,original tweet
2022-10-09,e,43,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,nicollete,669,rt kaosiso distance is the greatest love language between nigerian parents and their children,300,kaosiso
2022-10-09,zo,407,touch is my love language,1,original tweet
2022-10-09,cari o,123,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,mohammad,27,i love speaking urdu with my mother even though i don t know the complete language or the more formal side of it pakistan,0,original tweet
2022-10-09,jade,80,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,gisell,97,mi love language es hablarte sobre lo mucho q amo a harry styles,0,original tweet
2022-10-09,god abegi,1510,rt kaosiso distance is the greatest love language between nigerian parents and their children,300,kaosiso
2022-10-09,el the mage,5473,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,yanderim espa a,185,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,mahogony,998,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,ec,1329,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,crystal talbot,13,rt blues of course i remembered is a love language,7386,other
2022-10-09,x,1782,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,kaye,679,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,pedro sancha manero,7,rt tutidemor i m in a conference for world language teachers amp met a woman who came from turkey of course i tried to impress her w my,29,other
2022-10-09,as i am,785,language is so frivolous all that matters is i love you,0,original tweet
2022-10-09,t a n i a n n e,479,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,ahoada angel,1199,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,afnan,81,we can fix this out together is a love language,0,original tweet
2022-10-09,youtube gali nyama,1789,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,nyasia,27,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,if it aint me den who,70,to be honest ma love language all the above i crave affection but communication when we fuck,0,original tweet
2022-10-09,tina,2518,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,lucas nu ez,152,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,ekow essien,2918,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,kimberley,338,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,troy r mcgee jr,41,amadorbatten excuse my language but god damn i wish my parents loved me and my sisters and each other lack of https t co lzu5pg7uhh,0,original tweet
2022-10-09,razi,1492,rt aroosayyay love it when our people go abroad and embrace their true desi culture food the language dressing people and rasm o riwa,2,other
2022-10-09,hannah,365,was just about to say no to the original tweet bc my love language is quality time and that s exactly what i did https t co licudt7ufd,0,original tweet
2022-10-09,sarip dol kg dusun,231,rt shopwithmelur tak menyesal ye beli card game ni lepas viral dekat tiktok sebab i really get to know my partner better with this love,7021,shopwithmelur
2022-10-09,oluwadamilola,2294,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,honey faye hill,2859,nap dates and just chilling with someone you adore so much is apart of my love language,1,original tweet
2022-10-09,sin,505,lamadamemeduse tiredisabela same here besties i watched the untamed the mdzs tgcf animes read the manhwas and https t co 5z7ntkmgxs,0,original tweet
2022-10-09,pauii targaryen,676,rt psychtoday how do you want to be loved what about your partner here s what can happen to your relationship when those answers don t,8,other
2022-10-09,nta,626,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,keikei,74,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,x i m e,45,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,kusukaechan,35,aeri aaa ya tuhan mau satu orang aja yang modelan sikap sifat love language dan gantengnya kayak zac huwehuwehuwe,0,original tweet
2022-10-09,gigi,14,rt dulceerocioo brunch with my besties is my love language,1,other
2022-10-09,alexandra g is,287,rt rifrif90 esra s love language,1,other
2022-10-09,aliss,33,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,yura,38,our love hath no need for language though in truth i wish i had the words to adequately express my heart,0,original tweet
2022-10-09,a melior das miliores,85,having similar music taste is a love language,0,original tweet
2022-10-09,perfectwrights,742,rt samuelotigba give yourself your desired love language first before expecting it from others you can t have expectations from others,159,samuelotigba
2022-10-09,jose manuel carrasco,217,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,marie,15,rt toppsta win 5 new that s not my books babies amp toddlers love touching the textured touchy feely patches amp looking for the famil,236,other
2022-10-09,khris,196,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,617,leviwithnos
2022-10-09,gorgeousdreamer,924,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,paula recinos,64,definitely my love language is the physical affection,1,original tweet
2022-10-09,agus basualdo,70,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,rifi,446,esra s love language https t co txm4aqyvlt,1,original tweet
2022-10-09,the high priestess,797,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,sabel,49,djayjesse this is so cool i love the shape language its so nice to look at,0,original tweet
2022-10-09,milam smith welcome to new venezuela,274,rt sarahjanewrites mustread a truly wonderful read sarah jane has the fantastic ability to be strong in all the things that life can th,5,other
2022-10-09,kelly loey,1556,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,danielagarciiaa,64,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,cat,2854,rt seulrenethebae flowers are really seulrene s love language https t co 9hnmrpsc,727,seulrenethebae
2022-10-09,lisalanaaa,24,i got you a red bull is a love language,0,original tweet
2022-10-09,alias messier believes in free higher ed,115,lyddlemami reluctantlyjoe this is my love language both the spicy reading selfies amp the quote itself https t co gmkghw7z0f,0,original tweet
2022-10-09,kai,1038,plumbinq what about receiving and giving gift s love language have u consider both of them or it s just a simpli https t co 4sixpcn2,0,original tweet
2022-10-09,dudaa,1016,rt houriyvincenzo cenzo s love language https t co fk6ishp3ou,34,other
2022-10-09,sherelle sharece,98,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,faiza kayani,95,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,swan,2,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,elle,7,rt 2yeji my love language is physical touch and being fucked till i cry,2107,other
2022-10-09,diam,232,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,carol s year lucky baby ducky,1401,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,yuannueva,6,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,617,leviwithnos
2022-10-09,let there be light,483,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,lucia,498,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,hannah calloway,982,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,bayou,248,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,maga,415,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,robert fear fred,21382,rt sarahjanewrites mustread a truly wonderful read sarah jane has the fantastic ability to be strong in all the things that life can th,5,other
2022-10-09,panta20039,162,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,robert fear fred,21382,rt sarahjanewrites 5 a truly wonderful read sarah jane has the fantastic ability to be strong in all the things that life can throw at,8,other
2022-10-09,foxy,363,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,annaankaania,7290,rt thewidowmakerx we ve got this not you ve got this is a strong statement and my kind of love language,88,other
2022-10-09,kfynn,151,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,aitana,414,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,error,678,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,cait,397,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,scara33 360,89,rt badjaune does this count as chiscara bc like their love language is physical touch right chiscara scaramouche childe genshin https,41,other
2022-10-09,roger taylor,1,rt mugglenet we are in love with these luna inspired shoes https t co lejlbsfboz mntransparency affiliate https t co dcey8p9dkk,8,other
2022-10-09,ceyonce,723,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,nina,1305,rt fxckingmxde anythxngoes moj love language kolekcja przypraw,1,other
2022-10-09,him,1067,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,dayana,101,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,shafa,72,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,elemen,17,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,617,leviwithnos
2022-10-09,kate,531,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,alan william hardy,8353,rt sarahjanewrites 5 a truly wonderful read sarah jane has the fantastic ability to be strong in all the things that life can throw at,8,other
2022-10-09,flamewizard,117,rt digitalprincxss my love language is offering to pay for everything and getting gifts for people and my new goal is to fucking stop bec,6,other
2022-10-09,mell,2126,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,achula,219,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,iheanyichukwu,642,a nigerian girl told you her love language is gifting and you re rejoicing bro you have a dependent on your han https t co qjmmppgdrd,0,original tweet
2022-10-09,ricayo,510,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,rihmoomina,2068,rt jlzzyjezz ohhhhh you can tell physical contact is their love language fr https t co yj4kutpwll,16,other
2022-10-09,miss ma am,323,rt onlyhermosa love your partner in their love language not yours,15881,other
2022-10-09,warszawianka flawsiara,7438,anythxngoes moj love language kolekcja przypraw,1,original tweet
2022-10-09,aroomah,1477,rt aroosayyay love it when our people go abroad and embrace their true desi culture food the language dressing people and rasm o riwa,2,other
2022-10-09,shams,1148,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,nou chire rn,257,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,javier rodriguez,102,rt alsscsvf mi love language es escucharte decir las cosas que te gustan y luego d rtelas cuando menos las esperes,1,other
2022-10-09,spacegirl,1368,love language https t co boxbspu5eo,0,original tweet
2022-10-09,gabby,630,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,qinisoosiniq,1143,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,dhanvi,7759,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,shawty,2073,rt tshelowrsa quality time will forever be my favourite love language i don t care what we doing as long as i m doing it with you,1385,other
2022-10-09,caro,80,rt wlwyearnbot when she bites you as a love language,1851,other
2022-10-09,naomi,29,rt jlzzyjezz ohhhhh you can tell physical contact is their love language fr https t co yj4kutpwll,16,other
2022-10-09,rare,173,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,mrs minhaj,223,rt mrs libraa mas sabe meu love language blow job,12,other
2022-10-09,lobna magdy abosalem,3366,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,mr brightside,1156,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,v,177,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,cwtch,565,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,razi,1491,rt acottoncandaddy almost crashing cars to get moon pics for you is my love language and i ll never be sorry,1,other
2022-10-09,salma,37,cooking baking for people i love is my love language,0,original tweet
2022-10-09,kehlani daily,34454,rt jlzzyjezz ohhhhh you can tell physical contact is their love language fr https t co yj4kutpwll,16,other
2022-10-09,cara,224,rt coffjinnie yoonjin s love language is acts of service the thread https t co yt2vhmvy,16,other
2022-10-09,ill na na,651,that s why i now say my love language is all lmao https t co rmahswsh,0,original tweet
2022-10-09,iah saw jayb,5,rt kickitjy jinyoung i love you in sign language jaebeom https t co qgpshz4k,61,other
2022-10-09,tyra,233,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,eseoghene,1387,bigdragontheseries is a r story big and dragon were flirt and hoes lol their love language is sex and it had https t co aqdscaradr,0,original tweet
2022-10-09,candra hanasta,50,rt akijinni what s with the love language of sulljin https t co oimnmffnip,14,other
2022-10-09,lady ignunt,1246,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,adam,284,rt lonely kooper being someone s safe place is a love language,15,other
2022-10-09,wanjiru nguh,4207,the moon tonight is stunning the glow is breathtaking also receiving moon pictures is such https t co yfjjokl5ce,0,original tweet
2022-10-09,nataliia,137,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,karmen smith,16,rt pureluvfeels being someone s safe place is a love language,2262,pureluvfeels
2022-10-09,minasuresh,3322,rt mrs libraa mas sabe meu love language blow job,12,other
2022-10-09,qt,438,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,vershachi,8,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,mystik,9,rt ramblingsloa love is the language all animals understand a d williams tt macygruber6 https t co qkrmmllvxw,224,other
2022-10-09,brendis,1248,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,certified camera girl,1386,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,zunairah,147,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,lucy mel jackson,14959,rt sumerianhittite language sumerian love you https t co nmgrjv5s2m,164,other
2022-10-09,dee,241,convomfs love language kakaknya physical attack,0,original tweet
2022-10-09,spooky spencer,1229,arthurhavishqm its our love language,0,original tweet
2022-10-09,mayu,609,bts world tour love yourself speak yourself japan edition dvd 554 https t co ui02jxeqno,0,original tweet
2022-10-09,bug,21,badlinu language 43 billzo tell him i said thank you also i made something for him and would love to give it to him d,0,original tweet
2022-10-09,ur fave brat,16,rt asobersub a findom paypig love story her what language do you speak him cash,6,other
2022-10-09,a,26,is a love language,0,original tweet
2022-10-09,ema,13,rt toyaaaray the don t fucking touch me to physical touch as a love language pipeline is stronnnggg,4,other
2022-10-09,spooky cabeza de f sforo,279,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,couple aesthetic,32,rt lonely kooper being someone s safe place is a love language,15,other
2022-10-09,ya lle,668,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,tyleruritius,9,rt lonely kooper being someone s safe place is a love language,15,other
2022-10-09,just sidlotte,98,rt sidlottefanfic a new chapter from dansunedisco love language dansunedisco https t co pdmk086bck and it s time to judge sandcas,7,other
2022-10-09,ximena,196,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,lujayson kooper,108,rt lonely kooper being someone s safe place is a love language,15,other
2022-10-09,lonely,3826,being someone s safe place is a love language,15,original tweet
2022-10-09,taylan,1356,sevgilime en olmad k zamanda film izleyelim demek is my love language,1,original tweet
2022-10-09,pollo rostizado,111,rt mr seasons jwulen ikercasillas lol i love how memes transcend language barriers,5,other
2022-10-09,bri,715,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,pharaoh,497,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,querida,1817,rt jameyjanke full tank is a love language,1,other
2022-10-09,elin,0,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,call me anya,659,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,tifah,784,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,micah chris aaron,422,catp0calypse 3 fav song i bet on losing dogs by mitski4 my love language is giving gifts physical affection https t co r8fowsutro,0,original tweet
2022-10-09,zaiya,10,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,miguelcastronfts tez eth,4605,rt yessicaalcan9 hi i m yessica a artist who love to create art because i believe is like an international language you just have,135,other
2022-10-09,rovery,8,rt percyelii of course i remembered is a love language,3412,percyelii
2022-10-09,noa soto,116,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,autumn,2932,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,abdallah hamadou,594,kechepkirui i love afar amp its people thanks for the coup de foudre i m quiet sure you ll fall love again https t co 7suvcmvd3e,0,original tweet
2022-10-09,bigoid callmecaldwell,2490,my strongest love language is physical touch,0,original tweet
2022-10-09,ashanti,8,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,commissions open,3194,pebble he they is a child probably2 fishbowl she her has her own language but shes uses sign language too kor https t coap4bjduo5,0,original tweet
2022-10-09,ty,156,my love language lol https t co vv3573epf3,0,original tweet
2022-10-09,nerea gonz lez,148,rt jimearevaloo mi love language es vacilarte,862,jimearevaloo
2022-10-09,eve,403,rt tajohnson my love language is quality time i don t care what we do as long as it s with you,1808,other
2022-10-09,dani,99,mi love language es hacer cartitas y darte detalles que me recuerdan a ti,0,original tweet
2022-10-09,theremorsecode,22,rt thenighthustler urdu is such a beautiful language imagine someone saying mujhe apse be inteha mohabbat hai instead of i love u,93,other
2022-10-09,miah,51,rt succubusrrl my love language is physical touch and being fucked till i m crying,26,other
2022-10-09,oranyee,0,rt miamiumiw doil love language say saranghae and kiss injoo save injoo s life more than once save her in court secured her money,125,other
2022-10-09,darii,178,oceann koo love language ngg tuh sekala bumi,0,original tweet
2022-10-09,cha,1793,i ll cherish this moment the gorgeous engfawaraha saying i love you in my language https t co wppqppu4 https t co bntamfk4sn,0,original tweet
2022-10-09,olabayo balogun,280,rt samuelotigba give yourself your desired love language first before expecting it from others you can t have expectations from others,159,samuelotigba
2022-10-09,meaux,2063,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,ori aku,764,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,orjula,22,rt classicfm star of the opera and concert stage bryn terfel joins moira stuart tonight to share some of his favourite classical music,4,other
2022-10-09,a,597,my love language for others is gift giving,0,original tweet
2022-10-09,erzsi halasz,129,rt tutidemor i m in a conference for world language teachers amp met a woman who came from turkey of course i tried to impress her w my,29,other
2022-10-09,pal,14,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,idle vapourings of a mind diseased,1454,deaflibertarian when people ask me what is your love language https t co bgner92rpe,0,original tweet
2022-10-09,nina 45,1223,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,emily howe,84,my love language is https t co p7pwd9qnvi,0,original tweet
2022-10-09,tishisonline,644,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,mk,2942,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,renkanaede,35,rt succubusrrl my love language is physical touch and being fucked till i m crying,26,other
2022-10-09,vanessa,8,rt blues of course i remembered is a love language,7388,other
2022-10-09,raique daza,38,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,scathing retort,440,rt comradeaux i love the passive language here a fire breaks out the bridge partially collapses wow that s crazy what caused it,12,other
2022-10-09,rvis,1601,rt behtokki irene giving seulgi flowers today lmfao that s her love language https t co are3qdgb,9,other
2022-10-09,desire,10964,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,lisa drees,674,rt dfteach bonhanson79 thank you i am a special education teacher in texas i would love help getting a calendar set book boxes bind,3,other
2022-10-09,docveab,1412,rt mishalriiaz i ve got so much to tell you is a love language,1,other
2022-10-09,ahddarhs pal,71,rt urfan09728 her eyes have a language of love n landscape for dreams rashamidesai ratrikeyatri2 rky2 with rashami awaited https,38,other
2022-10-09,val,21,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,anusha,543,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,premium babe,3062,rt samuelotigba give yourself your desired love language first before expecting it from others you can t have expectations from others,159,samuelotigba
2022-10-09,anaggarz,21,rt jacquiedzc mi love language es escucharte decir las cosas q t gustan y luego d rtelas cuando no las esperes,10399,jacquiedzc
2022-10-09,generational curse breaker,70,rt t0nit0ne it s fascinating how your primary love language can change according to the type of partner you have for example you may no,3077,t0nit0ne
2022-10-09,tiana,127,rt leviwithnos i think our love language stems from how our parents loved us i usually do a lot of acts of service to my exes cleaning,617,leviwithnos
2022-10-09,benito teamo,56,rt whotfckisfrank mi love language es estar chingue y chingue,2593,whotfckisfrank
2022-10-09,majda,243,rt 5li love language,172,other
2022-10-09,prose and conns,110,rt gabrielledrolet my love language is putting the kettle on and saying anyone else want tea,3,other
2022-10-09,fuck irv gotti,1021,tinkyalwayswins love when people think you can t understand when they re talking about you in another language ha https t co onrnp2s3,0,original tweet
2022-10-09,davidrsingh,547,rt sumerianhittite language sumerian love you https t co nmgrjv5s2m,164,other
2022-10-09,kailah b,1682,rt noheartinhim my love language is talking shit,1176,noheartinhim
2022-10-09,zivy envtuber,1718,nyamisnax sry my love language is touch xd,0,original tweet
